C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_34_669.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_34_669.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_34_669.jpg,0,0,0,18.75715
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_34_737.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_34_737.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_34_737.jpg,0,0,0,18.64349
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_34_804.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_34_804.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_34_804.jpg,0,0,0,18.49275
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_34_871.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_34_871.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_34_871.jpg,0,0,0,18.37868
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_34_941.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_34_941.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_34_941.jpg,0,0,0,18.22764
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_35_011.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_35_011.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_35_011.jpg,0,0,0,18.12267
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_35_081.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_35_081.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_35_081.jpg,0,0,0,17.9881
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_35_149.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_35_149.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_35_149.jpg,0,0,0,17.78288
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_35_218.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_35_218.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_35_218.jpg,0,0,0,17.56748
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_35_286.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_35_286.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_35_286.jpg,0,0,0,17.76794
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_35_353.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_35_353.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_35_353.jpg,0,0,0,17.23111
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_35_424.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_35_424.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_35_424.jpg,0,0,0,17.04231
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_35_492.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_35_492.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_35_492.jpg,0,0,0,17.46654
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_35_560.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_35_560.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_35_560.jpg,0,0,0,17.32601
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_35_627.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_35_627.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_35_627.jpg,0,0,0,16.68255
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_35_695.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_35_695.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_35_695.jpg,0,0,0,17.11736
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_35_764.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_35_764.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_35_764.jpg,0,0,0,16.98399
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_35_833.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_35_833.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_35_833.jpg,0,0,0,16.33776
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_35_902.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_35_902.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_35_902.jpg,0,0,0,16.19921
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_35_970.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_35_970.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_35_970.jpg,0,0,0,16.64151
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_36_040.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_36_040.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_36_040.jpg,0,0,0,16.50132
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_36_108.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_36_108.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_36_108.jpg,0,0,0,15.86767
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_36_175.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_36_175.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_36_175.jpg,0,0,0,16.29464
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_36_243.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_36_243.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_36_243.jpg,0,0,0,16.15608
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_36_311.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_36_311.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_36_311.jpg,0,0,0,15.58411
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_36_381.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_36_381.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_36_381.jpg,0,0,0,15.53085
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_36_448.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_36_448.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_36_448.jpg,0,0,0,15.58677
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_36_518.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_36_518.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_36_518.jpg,-0.05,0,0,15.21994
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_36_587.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_36_587.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_36_587.jpg,-0.2,0,0,14.99728
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_36_656.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_36_656.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_36_656.jpg,-0.35,0.08406771,0,14.83772
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_36_724.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_36_724.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_36_724.jpg,-0.5500001,0.2963598,0,14.9174
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_36_791.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_36_791.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_36_791.jpg,-0.7,0.117168,0,14.83877
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_36_858.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_36_858.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_36_858.jpg,-0.9000002,0,0,14.66372
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_36_927.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_36_927.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_36_927.jpg,-1,0,0,14.54035
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_36_995.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_36_995.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_36_995.jpg,-1,0,0,14.2919
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_37_063.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_37_063.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_37_063.jpg,-1,0,0,14.15476
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_37_132.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_37_132.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_37_132.jpg,-1,0,0,14.21394
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_37_202.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_37_202.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_37_202.jpg,0,0,0,14.09851
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_37_272.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_37_272.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_37_272.jpg,0,0,0,13.76865
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_37_342.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_37_342.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_37_342.jpg,0,0.1409114,0,13.61504
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_37_410.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_37_410.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_37_410.jpg,0,0.3117068,0,13.73783
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_37_479.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_37_479.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_37_479.jpg,0,0.5517203,0,13.97808
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_37_547.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_37_547.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_37_547.jpg,0,0.7304822,0,14.33412
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_37_617.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_37_617.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_37_617.jpg,0,0.9104176,0,14.97008
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_37_687.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_37_687.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_37_687.jpg,-0.05,1,0,15.75924
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_37_759.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_37_759.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_37_759.jpg,-0.25,1,0,16.5703
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_37_826.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_37_826.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_37_826.jpg,-0.4,1,0,17.29554
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_37_893.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_37_893.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_37_893.jpg,-0.5500001,1,0,17.69938
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_37_960.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_37_960.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_37_960.jpg,0,1,0,18.53539
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_38_028.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_38_028.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_38_028.jpg,0,1,0,19.23186
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_38_097.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_38_097.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_38_097.jpg,0,1,0,19.74428
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_38_164.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_38_164.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_38_164.jpg,0,1,0,20.56502
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_38_234.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_38_234.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_38_234.jpg,0,1,0,21.24158
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_38_305.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_38_305.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_38_305.jpg,-0.05,1,0,22.03006
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_38_373.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_38_373.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_38_373.jpg,-0.2,1,0,22.57545
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_38_445.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_38_445.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_38_445.jpg,-0.4,1,0,23.29531
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_38_515.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_38_515.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_38_515.jpg,0,1,0,23.81721
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_38_584.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_38_584.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_38_584.jpg,0,1,0,24.57205
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_38_657.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_38_657.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_38_657.jpg,0,1,0,25.14481
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_38_724.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_38_724.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_38_724.jpg,0,1,0,25.90894
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_38_794.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_38_794.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_38_794.jpg,0,1,0,26.47863
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_38_863.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_38_863.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_38_863.jpg,0,1,0,27.2338
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_38_931.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_38_931.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_38_931.jpg,0,1,0,27.79399
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_39_001.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_39_001.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_39_001.jpg,-0.2,1,0,28.51956
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_39_071.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_39_071.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_39_071.jpg,-0.35,1,0,29.01744
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_39_140.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_39_140.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_39_140.jpg,-0.5500001,1,0,29.5965
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_39_207.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_39_207.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_39_207.jpg,-0.7,1,0,29.96197
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_39_277.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_39_277.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_39_277.jpg,-0.8500001,1,0,30.10771
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_39_350.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_39_350.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_39_350.jpg,-1,1,0,30.09872
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_39_427.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_39_427.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_39_427.jpg,0,1,0,30.15782
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_39_499.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_39_499.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_39_499.jpg,0,1,0,30.17793
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_39_566.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_39_566.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_39_566.jpg,0,1,0,30.18442
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_39_636.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_39_636.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_39_636.jpg,0,1,0,30.1895
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_39_705.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_39_705.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_39_705.jpg,-0.15,1,0,30.18921
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_39_774.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_39_774.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_39_774.jpg,-0.3,1,0,30.17612
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_39_843.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_39_843.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_39_843.jpg,-0.5000001,1,0,30.14973
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_39_911.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_39_911.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_39_911.jpg,0,1,0,30.18571
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_39_979.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_39_979.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_39_979.jpg,0,1,0,30.18996
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_40_052.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_40_052.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_40_052.jpg,0,1,0,30.19106
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_40_122.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_40_122.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_40_122.jpg,0,1,0,30.1893
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_40_194.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_40_194.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_40_194.jpg,0,1,0,30.19027
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_40_268.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_40_268.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_40_268.jpg,-0.05,1,0,30.19043
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_40_341.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_40_341.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_40_341.jpg,-0.25,1,0,30.17494
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_40_411.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_40_411.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_40_411.jpg,-0.4,1,0,30.15792
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_40_479.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_40_479.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_40_479.jpg,-0.6000001,1,0,30.1333
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_40_548.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_40_548.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_40_548.jpg,-0.7500002,1,0,30.11203
C:\Users\hfutz\Desktop\Data\IMG\center_2019_09_01_16_59_40_616.jpg,C:\Users\hfutz\Desktop\Data\IMG\left_2019_09_01_16_59_40_616.jpg,C:\Users\hfutz\Desktop\Data\IMG\right_2019_09_01_16_59_40_616.jpg,0,1,0,30.17907
